chrom,center,hepg2_score,k562_score,hepg2_vs_k562_diff
chr14,29220258,4.251070976257324,3.4712977409362793,0.7797732353210449
chr8,11361333,4.942347049713135,4.1625776290893555,0.7797694206237793
chr13,51771277,4.60048770904541,3.8207244873046875,0.7797632217407227
chr1,211895575,4.757938385009766,3.9781904220581055,0.7797479629516602
chr5,678832,5.026968955993652,4.24722957611084,0.7797393798828125
chr2,238434197,4.760100364685059,3.9803686141967773,0.7797317504882812
chr22,17879651,4.796136856079102,4.016407489776611,0.7797293663024902
chr22,49937838,5.472502708435059,4.692797660827637,0.7797050476074219
chr13,27355976,4.607051849365234,3.827347755432129,0.7797040939331055
chr18,42233078,4.346837997436523,3.567171096801758,0.7796669006347656
chr3,134374360,6.711186408996582,5.93153190612793,0.7796545028686523
chr12,76026044,4.437469005584717,3.657851219177246,0.7796177864074707
chr5,16737378,4.304360389709473,3.524747848510742,0.7796125411987305
chr8,81110882,4.962717533111572,4.183106899261475,0.7796106338500977
chr9,36316281,4.464580535888672,3.6850152015686035,0.7795653343200684
chr1,43494070,4.567061901092529,3.787505626678467,0.7795562744140625
chr1,183569373,4.0912981033325195,3.3117570877075195,0.779541015625
chr4,184820062,4.966619491577148,4.18709135055542,0.7795281410217285
chr3,145522870,4.336672306060791,3.5571656227111816,0.7795066833496094
chr12,132319046,5.1704888343811035,4.390997409820557,0.7794914245605469
chr6,304277,4.706630229949951,3.927151679992676,0.7794785499572754
chr1,212226097,4.644192695617676,3.8647313117980957,0.7794613838195801
chr15,45289139,4.270944595336914,3.4914941787719727,0.7794504165649414
chr6,141646979,4.350805282592773,3.571371555328369,0.7794337272644043
chr5,5332594,4.505681037902832,3.7262520790100098,0.7794289588928223
chr18,13202776,4.040196895599365,3.260834217071533,0.779362678527832
chr20,37505887,4.91168212890625,4.132320404052734,0.7793617248535156
chr3,127455722,6.976611137390137,6.197249889373779,0.7793612480163574
chr1,3350560,5.625789642333984,4.846432209014893,0.7793574333190918
chr1,161037267,4.432378768920898,3.653024196624756,0.7793545722961426
chr5,142342627,5.292002201080322,4.512665748596191,0.7793364524841309
chr9,133114451,5.314271450042725,4.534946441650391,0.779325008392334
chr4,99437242,4.534552574157715,3.755262851715088,0.779289722442627
chr9,95262085,4.647693634033203,3.868412971496582,0.7792806625366211
chr14,55114912,4.132859230041504,3.3535962104797363,0.7792630195617676
chr5,94218544,4.056510925292969,3.277299404144287,0.7792115211486816
chr3,183991524,4.4983930587768555,3.7192068099975586,0.7791862487792969
chr7,140283705,5.468001365661621,4.688833236694336,0.7791681289672852
chr12,121238851,4.707364082336426,3.928206443786621,0.7791576385498047
chr7,29204694,4.140478610992432,3.361325263977051,0.7791533470153809
chr15,90537209,4.8416924476623535,4.062575340270996,0.7791171073913574
chr3,20589266,4.914641380310059,4.135524749755859,0.7791166305541992
chr6,28618530,4.731709003448486,3.952613353729248,0.7790956497192383
chr7,30199374,3.9578778743743896,3.1787853240966797,0.77909255027771
chr11,120874477,4.585954666137695,3.8068675994873047,0.7790870666503906
chr1,9010999,4.490030288696289,3.7109570503234863,0.7790732383728027
chr5,14208578,4.760648727416992,3.9816083908081055,0.7790403366088867
chr1,7856294,5.226099014282227,4.447094917297363,0.7790040969848633
chr15,65058664,4.54319953918457,3.7642102241516113,0.778989315032959
chr15,82329217,4.874044418334961,4.095081806182861,0.7789626121520996
chr13,74168560,5.8024773597717285,5.023524761199951,0.7789525985717773
chr15,67358858,4.325920104980469,3.547018051147461,0.7789020538330078
chrX,140439614,6.340423107147217,5.561526298522949,0.7788968086242676
chr11,6964441,3.6752827167510986,2.896395683288574,0.7788870334625244
chr16,10843503,4.420405387878418,3.6415276527404785,0.7788777351379395
chr6,118645549,4.112802505493164,3.3339552879333496,0.7788472175598145
chr12,110658122,3.9216501712799072,3.1428356170654297,0.7788145542144775
chr6,159981753,4.759600639343262,3.980787754058838,0.7788128852844238
chr17,42096878,5.106347560882568,4.327541828155518,0.7788057327270508
chr13,95100828,4.453887939453125,3.6750965118408203,0.7787914276123047
chr7,98086284,4.7231855392456055,3.9444308280944824,0.778754711151123
chrX,131441205,4.119955539703369,3.3412065505981445,0.7787489891052246
chr22,35623412,5.777918815612793,4.999200820922852,0.7787179946899414
chr11,120807873,4.740633010864258,3.9619154930114746,0.7787175178527832
chr2,127650241,6.065497398376465,5.2868194580078125,0.7786779403686523
chr6,37780417,4.576050281524658,3.7973904609680176,0.7786598205566406
chr9,133924803,4.79487943649292,4.016234874725342,0.7786445617675781
chr6,100505513,4.985291481018066,4.206662178039551,0.7786293029785156
chr6,56451030,4.414585113525391,3.6359639167785645,0.7786211967468262
chr1,19070294,4.437809944152832,3.6591949462890625,0.7786149978637695
chr9,127214606,4.794654846191406,4.016045570373535,0.7786092758178711
chr7,22921787,3.540717601776123,2.762160301208496,0.778557300567627
chr15,45943446,5.72268009185791,4.944173336029053,0.7785067558288574
chr8,41789535,4.353119850158691,3.574634075164795,0.7784857749938965
chr11,64042351,4.841190338134766,4.062737941741943,0.7784523963928223
chr7,140264565,4.259701728820801,3.481283664703369,0.7784180641174316
chr8,58249128,4.945977210998535,4.167574882507324,0.7784023284912109
chr7,12292052,4.657245635986328,3.878848075866699,0.7783975601196289
chr1,176746179,4.603044509887695,3.8246870040893555,0.7783575057983398
chr9,131814191,4.919989109039307,4.141637802124023,0.7783513069152832
chr1,3229513,4.230208873748779,3.451883316040039,0.7783255577087402
chr11,86578357,5.446213722229004,4.667942047119141,0.7782716751098633
chr7,107727286,4.01091194152832,3.2326464653015137,0.7782654762268066
chr4,10150125,4.280912399291992,3.502676010131836,0.7782363891601562
chr4,158793820,4.443279266357422,3.6650614738464355,0.7782177925109863
chr9,133563473,4.805383682250977,4.027185440063477,0.7781982421875
chr12,51199112,5.316751480102539,4.538558483123779,0.7781929969787598
chr17,78326079,4.3210554122924805,3.542862892150879,0.7781925201416016
chrX,8815639,4.111158847808838,3.3329825401306152,0.7781763076782227
chr6,71248537,4.77789306640625,3.999724864959717,0.7781682014465332
chr2,9637522,4.241678237915039,3.463520050048828,0.7781581878662109
chr11,71287194,4.154306411743164,3.3761916160583496,0.7781147956848145
chr10,129889342,5.868100166320801,5.0900068283081055,0.7780933380126953
chr11,111366303,5.626809120178223,4.848729133605957,0.7780799865722656
chr5,72314993,4.434906482696533,3.656871795654297,0.7780346870422363
chr17,35433663,5.910552978515625,5.132529258728027,0.7780237197875977
chr6,7653268,4.422819137573242,3.6448416709899902,0.777977466583252
chr12,94571656,4.913116931915283,4.135157585144043,0.7779593467712402
chr2,83104501,4.362636089324951,3.5846986770629883,0.7779374122619629
chr20,21373404,4.195241928100586,3.417332172393799,0.7779097557067871
chr8,108261691,4.242241859436035,3.4643640518188477,0.7778778076171875
chr3,57977935,4.236341953277588,3.458465576171875,0.7778763771057129
chr1,12614887,4.694174766540527,3.9163050651550293,0.777869701385498
chr9,100638134,5.42573356628418,4.64786434173584,0.7778692245483398
chr16,83871046,4.44645881652832,3.6686105728149414,0.7778482437133789
chr11,131408249,4.78093147277832,4.003083229064941,0.7778482437133789
chr15,43253996,4.652132511138916,3.8742904663085938,0.7778420448303223
chr10,75261963,4.7766828536987305,3.998849868774414,0.7778329849243164
chr2,108377852,5.150940895080566,4.373143196105957,0.7777976989746094
chr7,51079849,4.256232261657715,3.4784631729125977,0.7777690887451172
chr13,76016975,4.331587791442871,3.5538501739501953,0.7777376174926758
chr5,142748585,4.379367828369141,3.6016311645507812,0.7777366638183594
chr3,27667938,4.533075332641602,3.7553582191467285,0.777717113494873
chr4,48943504,3.663576364517212,2.8859710693359375,0.7776052951812744
chr2,119691880,4.897421360015869,4.119853496551514,0.7775678634643555
chr1,144718689,6.036721229553223,5.259159088134766,0.777562141418457
chr5,172047615,4.64887809753418,3.8713221549987793,0.7775559425354004
chr2,122661467,4.532406806945801,3.754948616027832,0.7774581909179688
chr20,24150296,4.423513412475586,3.646089553833008,0.7774238586425781
chrX,152830994,8.753698348999023,7.97628927230835,0.7774090766906738
chr16,31022793,4.25608491897583,3.478726387023926,0.7773585319519043
chr16,75298714,4.39427375793457,3.616915702819824,0.7773580551147461
chr4,139015502,7.240327835083008,6.462998390197754,0.7773294448852539
chr10,28774553,4.906827926635742,4.129514217376709,0.7773137092590332
chr6,167703753,7.365170478820801,6.587904453277588,0.7772660255432129
chr6,130378042,4.5195817947387695,3.742319107055664,0.7772626876831055
chr2,87512959,4.229344367980957,3.4521679878234863,0.7771763801574707
chr15,45855638,4.872011184692383,4.094855785369873,0.7771553993225098
chr1,45274978,4.232137680053711,3.4549975395202637,0.7771401405334473
chr11,131748259,4.762067794799805,3.9849295616149902,0.7771382331848145
chr3,45027209,4.659337997436523,3.882204055786133,0.7771339416503906
chrX,147181178,4.816995620727539,4.039881229400635,0.7771143913269043
chr2,161134860,4.372281074523926,3.5951719284057617,0.7771091461181641
chr13,20110956,4.552091121673584,3.7749881744384766,0.7771029472351074
chr8,77120464,4.140291690826416,3.3632020950317383,0.7770895957946777
chr22,42411453,4.176822185516357,3.399742603302002,0.7770795822143555
chr17,79681262,4.821089744567871,4.0440216064453125,0.7770681381225586
chr1,2406957,4.838740348815918,4.061675548553467,0.7770648002624512
chr2,174052085,6.071215629577637,5.294234275817871,0.7769813537597656
chrX,30650104,4.7012410163879395,3.9242658615112305,0.776975154876709
chr5,157070082,5.404395580291748,4.627444744110107,0.7769508361816406
chr5,135472153,4.812150955200195,4.035206317901611,0.776944637298584
chr2,232111819,4.2491044998168945,3.472170352935791,0.7769341468811035
chr11,1396987,5.007253170013428,4.230323791503906,0.7769293785095215
chr20,51423974,4.603711128234863,3.826796531677246,0.7769145965576172
chr6,148600252,4.319267749786377,3.5423645973205566,0.7769031524658203
chr5,690442,5.425860404968262,4.6490092277526855,0.7768511772155762
chr2,9528708,4.04168176651001,3.2648372650146484,0.7768445014953613
chr12,45200769,4.202680587768555,3.4258408546447754,0.7768397331237793
chr11,111961031,4.259529113769531,3.482694149017334,0.7768349647521973
chr5,140671475,4.2521491050720215,3.475327968597412,0.7768211364746094
chr6,33580081,5.864229202270508,5.087413311004639,0.7768158912658691
chr5,52977644,4.414033889770508,3.6372480392456055,0.7767858505249023
chr4,76627234,4.217218399047852,3.4404449462890625,0.7767734527587891
chr3,13146956,4.774402618408203,3.997776985168457,0.7766256332397461
chr2,133421871,5.206290245056152,4.4296875,0.7766027450561523
chr6,89483262,4.646020889282227,3.8694190979003906,0.7766017913818359
chr4,140373809,7.906540393829346,7.129946231842041,0.7765941619873047
chr18,47756570,5.270482540130615,4.494012832641602,0.7764697074890137
chr11,1953811,6.010456085205078,5.234004974365234,0.7764511108398438
chrX,155458262,6.307292938232422,5.530850410461426,0.7764425277709961
chr15,72280870,5.186428070068359,4.410009384155273,0.7764186859130859
chr2,173752337,3.5540764331817627,2.777669906616211,0.7764065265655518
chr7,128211833,4.186962127685547,3.4106011390686035,0.7763609886169434
chr1,175376352,3.9005420207977295,3.1241822242736816,0.7763597965240479
chr6,137901663,4.571151256561279,3.7948145866394043,0.776336669921875
chr12,92964686,4.265602111816406,3.489288806915283,0.776313304901123
chr6,40871696,4.252663612365723,3.4763617515563965,0.7763018608093262
chr7,47778353,4.235844612121582,3.4595794677734375,0.7762651443481445
chr2,1843864,5.470882892608643,4.694655418395996,0.7762274742126465
chr6,47922620,5.059216499328613,4.282997131347656,0.776219367980957
chr18,26422425,4.503422260284424,3.7272748947143555,0.7761473655700684
chr2,129744804,5.645203590393066,4.8690667152404785,0.7761368751525879
chr1,230714497,4.702054023742676,3.925931930541992,0.7761220932006836
chr11,4466671,4.5883588790893555,3.812265396118164,0.7760934829711914
chr7,128937921,5.998873710632324,5.222824573516846,0.7760491371154785
chr22,46547132,4.397486686706543,3.6214590072631836,0.7760276794433594
chr13,110521022,4.779065132141113,4.003049373626709,0.7760157585144043
chr4,40191258,4.739569664001465,3.9635539054870605,0.7760157585144043
chr2,75614575,4.470950126647949,3.6949405670166016,0.7760095596313477
chr5,143051665,4.346190929412842,3.570181369781494,0.7760095596313477
chr13,47289753,4.652942657470703,3.8769922256469727,0.7759504318237305
chrX,123094156,4.530063152313232,3.754179000854492,0.7758841514587402
chr10,84185633,4.327708721160889,3.5518760681152344,0.7758326530456543
chr1,200684226,4.22064733505249,3.4448299407958984,0.7758173942565918
chrX,135438349,5.388832092285156,4.613018989562988,0.775813102722168
chr11,126072361,4.554171562194824,3.7783865928649902,0.775784969329834
chr14,53838635,3.7907166481018066,3.0149331092834473,0.7757835388183594
chr2,105723259,4.351637363433838,3.575876235961914,0.7757611274719238
chr14,36663893,5.239246845245361,4.463494300842285,0.7757525444030762
chr5,78597191,4.63987922668457,3.8641276359558105,0.7757515907287598
chr10,89853838,5.566908836364746,4.791166305541992,0.7757425308227539
chr12,30985824,4.475778579711914,3.7000813484191895,0.7756972312927246
chr1,111102407,5.195470809936523,4.419776916503906,0.7756938934326172
chr7,43567869,4.269775390625,3.494086265563965,0.7756891250610352
chr9,84054696,5.096495628356934,4.320828914642334,0.7756667137145996
chr4,6633554,4.957467555999756,4.181809425354004,0.775658130645752
chr9,21813120,5.199609756469727,4.423954963684082,0.7756547927856445
chr10,31941264,4.599168300628662,3.823554515838623,0.7756137847900391
chr6,168093410,5.554666996002197,4.779054641723633,0.7756123542785645
chr7,75649967,5.2232513427734375,4.447671413421631,0.7755799293518066
chr17,79952249,5.083879470825195,4.308341026306152,0.775538444519043
chr10,93387079,4.9893951416015625,4.213867664337158,0.7755274772644043
chr22,23566046,6.052935600280762,5.277431488037109,0.7755041122436523
chr3,39989849,4.863316535949707,4.087861061096191,0.7754554748535156
chr9,39624240,4.544893264770508,3.769446849822998,0.7754464149475098
chr5,133287727,3.936136484146118,3.1606955528259277,0.7754409313201904
chr6,169863210,4.581853866577148,3.8064327239990234,0.775421142578125
chr11,119737883,4.018953800201416,3.243556022644043,0.775397777557373
chr17,68457231,7.664914131164551,6.889538764953613,0.7753753662109375
chr20,40627555,3.9407131671905518,3.1653590202331543,0.7753541469573975
chr11,70769999,4.1782379150390625,3.402926445007324,0.7753114700317383
chr20,36969767,5.088598728179932,4.313292026519775,0.7753067016601562
chr3,114519076,4.531301021575928,3.7560019493103027,0.775299072265625
chr16,88938398,5.555965900421143,4.7806782722473145,0.7752876281738281
chr11,77631370,4.570716857910156,3.7954330444335938,0.7752838134765625
chr7,47806296,4.836184501647949,4.060910701751709,0.7752737998962402
chr4,41865305,5.319028854370117,4.543758869171143,0.7752699851989746
chr8,135644685,4.531684875488281,3.7564382553100586,0.7752466201782227
chr9,92706752,4.7517194747924805,3.976475715637207,0.7752437591552734
chr9,77496472,4.315316200256348,3.5400867462158203,0.7752294540405273
chr20,5173866,4.8314971923828125,4.056291580200195,0.7752056121826172
chr1,44848901,4.244687557220459,3.4695048332214355,0.7751827239990234
chr12,113888394,4.69456672668457,3.9193973541259766,0.7751693725585938
chr1,147111038,3.708923578262329,2.933788776397705,0.775134801864624
chr22,28020435,5.150023460388184,4.374903678894043,0.7751197814941406
